receptor_name,ligand_name,scores
1s0z,160254_config_A_EB1_out1.pdbqt,-10.7
1s0z,11600642_config_A_EB1_out1.pdbqt,-6.6
1s0z,5742590_config_A_EB1_out1.pdbqt,-7.5
1s0z,5281807_config_A_EB1_out1.pdbqt,-10.2
1s0z,11629084_config_A_EB1_out1.pdbqt,-8.7
1s0z,164676_config_A_EB1_out1.pdbqt,-10.2
1vsn,91458_config_A_NFT_out1.pdbqt,-5.6
1vsn,160254_config_A_NFT_out1.pdbqt,-6.5
1vsn,11600642_config_A_NFT_out1.pdbqt,-5.1
1vsn,5742590_config_A_NFT_out1.pdbqt,-6.3
1vsn,5281807_config_A_NFT_out1.pdbqt,-6.9
1vsn,11629084_config_A_NFT_out1.pdbqt,-6.8
1vsn,164676_config_A_NFT_out1.pdbqt,-7
1yv5,91458_config_A_RIS_out1.pdbqt,-8.4
1yv5,160254_config_A_RIS_out1.pdbqt,-6.7
1yv5,11600642_config_A_RIS_out1.pdbqt,-6.1
1yv5,5742590_config_A_RIS_out1.pdbqt,4.6
1yv5,5281807_config_A_RIS_out1.pdbqt,-6
1yv5,11629084_config_A_RIS_out1.pdbqt,-2.2
1yv5,164676_config_A_RIS_out1.pdbqt,-6.2
1zw5,91458_config_A_ZOL_out1.pdbqt,-8.5
1zw5,160254_config_A_ZOL_out1.pdbqt,-7.3
1zw5,11600642_config_A_ZOL_out1.pdbqt,-6.2
1zw5,5742590_config_A_ZOL_out1.pdbqt,-1.7
1zw5,5281807_config_A_IPE_out1.pdbqt,-5.7
1zw5,11629084_config_A_IPE_out1.pdbqt,-4
1zw5,164676_config_A_ZOL_out1.pdbqt,-6.7
2afm,91458_config_B_SO4_out1.pdbqt,10.1
2afm,11600642_config_B_SO4_out1.pdbqt,-3.9
2afo,91458_config_B_SO4_out1.pdbqt,1.3
2afo,11600642_config_B_SO4_out1.pdbqt,-3.8
2afs,91458_config_B_SO4_out1.pdbqt,7.9
2afs,11600642_config_B_SO4_out1.pdbqt,-3.6
2afu,91458_config_A_BGT_out1.pdbqt,-6.5
2afu,160254_config_B_BGT_out1.pdbqt,-8.4
2afu,11600642_config_B_BGT_out1.pdbqt,-6.5
2afu,5742590_config_B_BGT_out1.pdbqt,-4.9
2afu,5281807_config_B_BGT_out1.pdbqt,-8.4
2afu,11629084_config_B_BGT_out1.pdbqt,-6.9
2afu,164676_config_B_BGT_out1.pdbqt,-8.5
2afw,91458_config_A_AHN_out1.pdbqt,-7.1
2afw,160254_config_B_AHN_out1.pdbqt,-8.2
2afw,11600642_config_B_AHN_out1.pdbqt,-6.8
2afw,5742590_config_A_AHN_out1.pdbqt,-2.2
2afw,5281807_config_A_AHN_out1.pdbqt,-6.8
2afw,11629084_config_A_AHN_out1.pdbqt,-4
2afw,164676_config_B_AHN_out1.pdbqt,-8.2
2afx,91458_config_A_1BN_out1.pdbqt,-6.9
2afx,160254_config_B_1BN_out1.pdbqt,-7.9
2afx,11600642_config_A_1BN_out1.pdbqt,-6.6
2afx,5742590_config_A_1BN_out1.pdbqt,15.9
2afx,5281807_config_B_1BN_out1.pdbqt,-5.4
2afx,11629084_config_A_1BN_out1.pdbqt,-0.2
2afx,164676_config_A_1BN_out1.pdbqt,-7.7
2afz,91458_config_B_SO4_out1.pdbqt,1.9
2afz,160254_config_A_NVI_out1.pdbqt,33.5
2afz,11600642_config_A_NVI_out1.pdbqt,-6.3
2afz,11629084_config_A_NVI_out1.pdbqt,81.4
2afz,164676_config_A_NVI_out1.pdbqt,36.1
2bdf,91458_config_A_24A_out1.pdbqt,-6.9
2bdf,160254_config_B_24A_out1.pdbqt,-9.5
2bdf,11600642_config_B_24A_out1.pdbqt,-6.3
2bdf,5742590_config_B_24A_out1.pdbqt,-8.5
2bdf,5281807_config_B_24A_out1.pdbqt,-9.2
2bdf,11629084_config_A_24A_out1.pdbqt,-8.9
2bdf,164676_config_A_24A_out1.pdbqt,-9.9
2bdj,91458_config_A_HET_out1.pdbqt,-7.3
2bdj,160254_config_A_HET_out1.pdbqt,-10.1
2bdj,11600642_config_A_HET_out1.pdbqt,-6.1
2bdj,5742590_config_A_HET_out1.pdbqt,-8.4
2bdj,5281807_config_A_HET_out1.pdbqt,-9.3
2bdj,11629084_config_A_HET_out1.pdbqt,-8.5
2bdj,164676_config_A_HET_out1.pdbqt,-10.1
2glq,91458_config_A_NAG_out1.pdbqt,-3.7
2glq,160254_config_A_NAG_out1.pdbqt,-4.5
2glq,11600642_config_A_SEP_out1.pdbqt,-5
2glq,5742590_config_A_NAG_out1.pdbqt,-4.1
2glq,5281807_config_A_NAG_out1.pdbqt,-4.6
2glq,11629084_config_A_NAG_out1.pdbqt,-4.2
2glq,164676_config_A_NAG_out1.pdbqt,-4.9
2hfp,91458_config_A_NSI_out1.pdbqt,-7.6
2hfp,160254_config_A_NSI_out1.pdbqt,-8.5
2hfp,11600642_config_A_NSI_out1.pdbqt,-6.3
2hfp,5742590_config_A_NSI_out1.pdbqt,-7.7
2hfp,5281807_config_A_NSI_out1.pdbqt,-8.2
2hfp,11629084_config_A_NSI_out1.pdbqt,-8.2
2hfp,164676_config_A_NSI_out1.pdbqt,-8.7
2pjl,91458_config_B_047_out1.pdbqt,-7.2
2pjl,160254_config_A_047_out1.pdbqt,-7.4
2pjl,11600642_config_B_047_out1.pdbqt,-6.2
2pjl,5742590_config_B_047_out1.pdbqt,-8.8
2pjl,5281807_config_A_047_out1.pdbqt,-5.3
2pjl,11629084_config_A_047_out1.pdbqt,-2.8
2pjl,164676_config_A_047_out1.pdbqt,-7
2q80,91458_config_B_GRG_out1.pdbqt,-7.5
2q80,160254_config_A_GRG_out1.pdbqt,-9.7
2q80,11600642_config_C_GRG_out1.pdbqt,-6.6
2q80,5742590_config_C_GRG_out1.pdbqt,-11.6
2q80,5281807_config_A_GRG_out1.pdbqt,-9.3
2q80,11629084_config_B_GRG_out1.pdbqt,-10.9
2q80,164676_config_A_GRG_out1.pdbqt,-9.6
2rah,91458_config_A_11P_out1.pdbqt,-7.7
2rah,160254_config_A_11P_out1.pdbqt,-5.8
2rah,11600642_config_A_11P_out1.pdbqt,-5.9
2rah,5742590_config_A_11P_out1.pdbqt,-1.4
2rah,5281807_config_A_11P_out1.pdbqt,-6.3
2rah,11629084_config_A_11P_out1.pdbqt,-5.1
2rah,164676_config_A_11P_out1.pdbqt,-6
2zed,91458_config_B_SO4_out1.pdbqt,13
2zed,11600642_config_B_SO4_out1.pdbqt,-4
2zee,91458_config_B_SO4_out1.pdbqt,-0.6
2zee,11600642_config_B_SO4_out1.pdbqt,-3.8
2zef,91458_config_B_SO4_out1.pdbqt,6.4
2zef,11600642_config_A_SO4_out1.pdbqt,-3.6
2zeg,91458_config_B_SO4_out1.pdbqt,15.2
2zeg,11600642_config_B_SO4_out1.pdbqt,-3.3
2zeh,91458_config_B_SO4_out1.pdbqt,13.9
2zeh,11600642_config_B_SO4_out1.pdbqt,-3.9
2zel,91458_config_B_SO4_out1.pdbqt,8.6
2zel,11600642_config_A_SO4_out1.pdbqt,-3
2zem,91458_config_B_SO4_out1.pdbqt,-0.6
2zem,11600642_config_A_SO4_out1.pdbqt,-3.8
2zen,91458_config_B_SO4_out1.pdbqt,10.4
2zen,11600642_config_B_SO4_out1.pdbqt,-3.7
2zeo,91458_config_B_SO4_out1.pdbqt,9
2zeo,11600642_config_B_SO4_out1.pdbqt,-3.5
2zep,91458_config_B_SO4_out1.pdbqt,15.2
2zep,11600642_config_A_SO4_out1.pdbqt,-4.1
3az1,91458_config_A_DS2_out1.pdbqt,-7.7
3az1,160254_config_A_DS2_out1.pdbqt,-11.3
3az1,11600642_config_A_DS2_out1.pdbqt,-6.4
3az1,5742590_config_A_DS2_out1.pdbqt,-6.8
3az1,5281807_config_A_DS2_out1.pdbqt,-10.1
3az1,11629084_config_A_DS2_out1.pdbqt,-6.8
3az1,164676_config_A_DS2_out1.pdbqt,-10.5
3az2,91458_config_A_DS3_out1.pdbqt,-7.7
3az2,160254_config_A_DS3_out1.pdbqt,-11.4
3az2,11600642_config_A_DS3_out1.pdbqt,-7.5
3az2,5742590_config_A_DS3_out1.pdbqt,-9.4
3az2,5281807_config_A_DS3_out1.pdbqt,-10.4
3az2,11629084_config_A_DS3_out1.pdbqt,-9
3az2,164676_config_A_DS3_out1.pdbqt,-11.2
3az3,91458_config_A_DS6_out1.pdbqt,-7.8
3az3,160254_config_A_DS6_out1.pdbqt,-10.7
3az3,11600642_config_A_DS6_out1.pdbqt,-7.5
3az3,5742590_config_A_DS6_out1.pdbqt,-10.2
3az3,5281807_config_A_DS6_out1.pdbqt,-10.4
3az3,11629084_config_A_DS6_out1.pdbqt,-8.5
3az3,164676_config_A_DS6_out1.pdbqt,-10.9
3b5r,91458_config_A_B5R_out1.pdbqt,-7.1
3b5r,160254_config_A_B5R_out1.pdbqt,-7.4
3b5r,11600642_config_A_B5R_out1.pdbqt,-6.4
3b5r,5742590_config_A_B5R_out1.pdbqt,4.9
3b5r,5281807_config_A_B5R_out1.pdbqt,-7.1
3b5r,11629084_config_A_B5R_out1.pdbqt,-1.6
3b5r,164676_config_A_B5R_out1.pdbqt,-6.3
3b65,91458_config_A_3B6_out1.pdbqt,-6.9
3b65,160254_config_A_3B6_out1.pdbqt,-7
3b65,11600642_config_A_3B6_out1.pdbqt,-6.5
3b65,5742590_config_A_3B6_out1.pdbqt,6.6
3b65,5281807_config_A_3B6_out1.pdbqt,-6.1
3b65,11629084_config_A_3B6_out1.pdbqt,5.5
3b65,164676_config_A_3B6_out1.pdbqt,-7.5
3b66,91458_config_A_B66_out1.pdbqt,-7.2
3b66,160254_config_A_B66_out1.pdbqt,-7.5
3b66,11600642_config_A_B66_out1.pdbqt,-6.4
3b66,5742590_config_A_B66_out1.pdbqt,7.6
3b66,5281807_config_A_B66_out1.pdbqt,-6.4
3b66,11629084_config_A_B66_out1.pdbqt,-1.1
3b66,164676_config_A_B66_out1.pdbqt,-6.7
3b67,91458_config_A_B67_out1.pdbqt,-7.2
3b67,160254_config_A_B67_out1.pdbqt,-8.2
3b67,11600642_config_A_B67_out1.pdbqt,-6
3b67,5742590_config_A_B67_out1.pdbqt,4.8
3b67,5281807_config_A_B67_out1.pdbqt,-8
3b67,11629084_config_A_B67_out1.pdbqt,-1.2
3b67,164676_config_A_B67_out1.pdbqt,-8.4
3b68,91458_config_A_B68_out1.pdbqt,-7.1
3b68,160254_config_A_B68_out1.pdbqt,-7.4
3b68,11600642_config_A_B68_out1.pdbqt,-6.8
3b68,5742590_config_A_B68_out1.pdbqt,3.7
3b68,5281807_config_A_B68_out1.pdbqt,-8.5
3b68,11629084_config_A_B68_out1.pdbqt,-1.5
3b68,164676_config_A_B68_out1.pdbqt,-7.6
3c4m,91458_config_E_GLC_out1.pdbqt,-6.8
3c4m,160254_config_F_GLC_out1.pdbqt,2.1
3c4m,11600642_config_F_GLC_out1.pdbqt,-6.6
3c4m,5742590_config_F_GLC_out1.pdbqt,56.9
3c4m,5281807_config_F_GLC_out1.pdbqt,20.4
3c4m,11629084_config_F_GLC_out1.pdbqt,21.1
3c4m,164676_config_F_GLC_out1.pdbqt,0.1
3cs4,91458_config_A_COV_out1.pdbqt,-7.9
3cs4,160254_config_A_COV_out1.pdbqt,-10.8
3cs4,11600642_config_A_COV_out1.pdbqt,-6.8
3cs4,5742590_config_A_COV_out1.pdbqt,-8
3cs4,5281807_config_A_COV_out1.pdbqt,-10.2
3cs4,11629084_config_A_COV_out1.pdbqt,-8
3cs4,164676_config_A_COV_out1.pdbqt,-10.4
3cs6,91458_config_A_0CO_out1.pdbqt,-7.9
3cs6,160254_config_A_0CO_out1.pdbqt,-11
3cs6,11600642_config_A_0CO_out1.pdbqt,-6.6
3cs6,5742590_config_A_0CO_out1.pdbqt,-7.9
3cs6,5281807_config_A_0CO_out1.pdbqt,-10
3cs6,11629084_config_A_0CO_out1.pdbqt,-8.2
3cs6,164676_config_A_0CO_out1.pdbqt,-10.4
3et7,91458_config_A_349_out1.pdbqt,-7.9
3et7,160254_config_A_349_out1.pdbqt,-9
3et7,11600642_config_A_349_out1.pdbqt,-6.1
3et7,5742590_config_A_349_out1.pdbqt,-9.1
3et7,5281807_config_A_349_out1.pdbqt,-8.8
3et7,11629084_config_A_349_out1.pdbqt,-8.6
3et7,164676_config_A_349_out1.pdbqt,-9.5
3fzp,91458_config_A_AGS_out1.pdbqt,-7.3
3fzp,160254_config_A_AGS_out1.pdbqt,-8.9
3fzp,11600642_config_A_AGS_out1.pdbqt,-6
3fzp,5742590_config_A_AGS_out1.pdbqt,-7.7
3fzp,5281807_config_A_AGS_out1.pdbqt,-7.9
3fzp,11629084_config_A_AGS_out1.pdbqt,-9.8
3fzp,164676_config_A_AGS_out1.pdbqt,-9.1
3fzr,91458_config_A_3JZ_out1.pdbqt,-7
3fzr,160254_config_A_3JZ_out1.pdbqt,-8.8
3fzr,11600642_config_A_3JZ_out1.pdbqt,-5.9
3fzr,5742590_config_A_3JZ_out1.pdbqt,-8.2
3fzr,5281807_config_A_3JZ_out1.pdbqt,-8.8
3fzr,11629084_config_A_3JZ_out1.pdbqt,-7.9
3fzr,164676_config_A_3JZ_out1.pdbqt,-8.7
3fzs,91458_config_A_B96_out1.pdbqt,-6.2
3fzs,160254_config_A_B96_out1.pdbqt,-9.3
3fzs,11600642_config_A_B96_out1.pdbqt,-5.7
3fzs,5742590_config_A_B96_out1.pdbqt,-9.8
3fzs,5281807_config_A_B96_out1.pdbqt,-8.1
3fzs,11629084_config_A_B96_out1.pdbqt,-7.8
3fzs,164676_config_A_B96_out1.pdbqt,-9.6
3fzt,91458_config_A_4JZ_out1.pdbqt,-7.2
3fzt,160254_config_A_4JZ_out1.pdbqt,-9.8
3fzt,11600642_config_A_4JZ_out1.pdbqt,-6.3
3fzt,5742590_config_A_4JZ_out1.pdbqt,-7.6
3fzt,5281807_config_A_4JZ_out1.pdbqt,-8.8
3fzt,11629084_config_A_4JZ_out1.pdbqt,-8.9
3fzt,164676_config_A_4JZ_out1.pdbqt,-10
3h3c,91458_config_A_P1E_out1.pdbqt,-7.5
3h3c,160254_config_A_P1E_out1.pdbqt,-9.2
3h3c,11600642_config_A_P1E_out1.pdbqt,-5.9
3h3c,5742590_config_A_P1E_out1.pdbqt,-9.1
3h3c,5281807_config_A_P1E_out1.pdbqt,-9
3h3c,11629084_config_A_P1E_out1.pdbqt,-8.5
3h3c,164676_config_A_P1E_out1.pdbqt,-9.6
3n1v,91458_config_F_3N1_out1.pdbqt,-5.1
3n1v,160254_config_F_3N1_out1.pdbqt,-7.6
3n1v,11600642_config_F_3N1_out1.pdbqt,-5
3n1v,5742590_config_F_3N1_out1.pdbqt,-4.9
3n1v,5281807_config_F_3N1_out1.pdbqt,-6.3
3n1v,11629084_config_F_3N1_out1.pdbqt,-6.7
3n1v,164676_config_F_3N1_out1.pdbqt,-7.2
3n1w,91458_config_F_3N2_out1.pdbqt,-5.9
3n1w,160254_config_F_3N2_out1.pdbqt,-6.3
3n1w,11600642_config_F_3N2_out1.pdbqt,-5.7
3n1w,5742590_config_F_3N2_out1.pdbqt,14.4
3n1w,5281807_config_F_3N2_out1.pdbqt,-1.8
3n1w,11629084_config_F_3N2_out1.pdbqt,3.8
3n1w,164676_config_F_3N2_out1.pdbqt,-6.3
3n3l,91458_config_F_MS0_out1.pdbqt,-5
3n3l,160254_config_F_MS0_out1.pdbqt,-7.4
3n3l,11600642_config_F_MS0_out1.pdbqt,-5.1
3n3l,5742590_config_F_MS0_out1.pdbqt,-4.6
3n3l,5281807_config_F_MS0_out1.pdbqt,-6.1
3n3l,11629084_config_F_MS0_out1.pdbqt,-5.2
3n3l,164676_config_F_MS0_out1.pdbqt,-7
3n45,91458_config_F_ZOL_out1.pdbqt,-8.7
3n45,160254_config_F_3N3_out1.pdbqt,-7.5
3n45,11600642_config_F_ZOL_out1.pdbqt,-6.3
3n45,5742590_config_F_3N3_out1.pdbqt,-6.2
3n45,5281807_config_F_3N3_out1.pdbqt,-8
3n45,11629084_config_F_3N3_out1.pdbqt,-8.2
3n45,164676_config_F_3N3_out1.pdbqt,-7.4
3n46,91458_config_F_ZOL_out1.pdbqt,-8.3
3n46,160254_config_F_ZOL_out1.pdbqt,-7.4
3n46,11600642_config_F_ZOL_out1.pdbqt,-6.3
3n46,5742590_config_F_3N5_out1.pdbqt,-6.6
3n46,5281807_config_F_3N5_out1.pdbqt,-6.9
3n46,11629084_config_F_3N5_out1.pdbqt,-7.1
3n46,164676_config_F_ZOL_out1.pdbqt,-6.8
3n49,91458_config_F_3N4_out1.pdbqt,-5.8
3n49,160254_config_F_3N4_out1.pdbqt,-7.8
3n49,11600642_config_F_3N4_out1.pdbqt,-5.9
3n49,5742590_config_F_3N4_out1.pdbqt,1.2
3n49,5281807_config_F_3N4_out1.pdbqt,-6.8
3n49,11629084_config_F_3N4_out1.pdbqt,-5.2
3n49,164676_config_F_3N4_out1.pdbqt,-8
3n5h,91458_config_F_GO0_out1.pdbqt,-6.1
3n5h,160254_config_F_GO0_out1.pdbqt,-7
3n5h,11600642_config_F_GO0_out1.pdbqt,-5.4
3n5h,5742590_config_F_GO0_out1.pdbqt,-5.9
3n5h,5281807_config_F_GO0_out1.pdbqt,-6.6
3n5h,11629084_config_F_GO0_out1.pdbqt,-5.2
3n5h,164676_config_F_GO0_out1.pdbqt,-7.1
3n5j,91458_config_F_GO1_out1.pdbqt,-5.6
3n5j,160254_config_F_GO1_out1.pdbqt,-6.7
3n5j,11600642_config_F_GO1_out1.pdbqt,-4.9
3n5j,5742590_config_F_GO1_out1.pdbqt,-6.1
3n5j,5281807_config_F_GO1_out1.pdbqt,-7.2
3n5j,11629084_config_F_GO1_out1.pdbqt,-6.8
3n5j,164676_config_F_GO1_out1.pdbqt,-6.3
3n6k,91458_config_F_BFH_out1.pdbqt,-5.8
3n6k,160254_config_F_BFH_out1.pdbqt,-8.3
3n6k,11600642_config_F_BFH_out1.pdbqt,-5.4
3n6k,5742590_config_F_BFH_out1.pdbqt,-0.2
3n6k,5281807_config_F_BFH_out1.pdbqt,-7.5
3n6k,11629084_config_F_BFH_out1.pdbqt,-7.6
3n6k,164676_config_F_BFH_out1.pdbqt,-8.2
3vhw,91458_config_A_VHW_out1.pdbqt,-8
3vhw,160254_config_A_VHW_out1.pdbqt,-10.6
3vhw,11600642_config_A_VHW_out1.pdbqt,-6.7
3vhw,5742590_config_A_VHW_out1.pdbqt,-6.5
3vhw,5281807_config_A_VHW_out1.pdbqt,-10.3
3vhw,11629084_config_A_VHW_out1.pdbqt,-7.3
3vhw,164676_config_A_VHW_out1.pdbqt,-10.4
4doh,91458_config_R_NAG_out1.pdbqt,-5.5
4doh,160254_config_R_NAG_out1.pdbqt,-7.1
4doh,11600642_config_E_NAG_out1.pdbqt,-4.6
4doh,5742590_config_E_NAG_out1.pdbqt,-6.5
4doh,5281807_config_R_NAG_out1.pdbqt,-5.9
4doh,11629084_config_R_NAG_out1.pdbqt,-6.2
4doh,164676_config_E_NAG_out1.pdbqt,-7.1
4ers,91458_config_A_NAG_out1.pdbqt,-4.3
4ers,160254_config_A_NAG_out1.pdbqt,-5.9
4ers,11600642_config_A_NAG_out1.pdbqt,-3.9
4ers,5742590_config_A_NAG_out1.pdbqt,-3.8
4ers,5281807_config_A_NAG_out1.pdbqt,-5.7
4ers,11629084_config_A_NAG_out1.pdbqt,-4.5
4ers,164676_config_A_NAG_out1.pdbqt,-5.5
4ite,91458_config_A_TEY_out1.pdbqt,-7.6
4ite,160254_config_A_TEY_out1.pdbqt,-10.6
4ite,11600642_config_A_TEY_out1.pdbqt,-6.9
4ite,5742590_config_A_TEY_out1.pdbqt,-9
4ite,5281807_config_A_TEY_out1.pdbqt,-10.4
4ite,11629084_config_A_TEY_out1.pdbqt,-7.7
4ite,164676_config_A_TEY_out1.pdbqt,-10.4
4itf,91458_config_A_TFY_out1.pdbqt,-7.6
4itf,160254_config_A_TFY_out1.pdbqt,-10.6
4itf,11600642_config_A_TFY_out1.pdbqt,-6.9
4itf,5742590_config_A_TFY_out1.pdbqt,-9.1
4itf,5281807_config_A_TFY_out1.pdbqt,-10.3
4itf,11629084_config_A_TFY_out1.pdbqt,-8
4itf,164676_config_A_TFY_out1.pdbqt,-10.3
4jvj,91458_config_F_1MV_out1.pdbqt,-7.8
4jvj,160254_config_F_1MV_out1.pdbqt,-8.1
4jvj,11600642_config_F_1MV_out1.pdbqt,-6.2
4jvj,5742590_config_F_1MV_out1.pdbqt,-7.6
4jvj,5281807_config_F_1MV_out1.pdbqt,-8.6
4jvj,11629084_config_F_1MV_out1.pdbqt,-9.1
4jvj,164676_config_F_1MV_out1.pdbqt,-8.1
4l2x,91458_config_F_YL2_out1.pdbqt,-8.5
4l2x,160254_config_F_YL2_out1.pdbqt,-7.7
4l2x,11600642_config_F_YL2_out1.pdbqt,-6.9
4l2x,5742590_config_F_YL2_out1.pdbqt,-8.1
4l2x,5281807_config_F_YL2_out1.pdbqt,-9.9
4l2x,11629084_config_F_YL2_out1.pdbqt,-9.3
4l2x,164676_config_F_YL2_out1.pdbqt,-8.4
4n16,91458_config_A_CHD_out1.pdbqt,-7.1
4n16,160254_config_A_CHD_out1.pdbqt,-8.4
4n16,11600642_config_A_CHD_out1.pdbqt,-6.8
4n16,5742590_config_A_CHD_out1.pdbqt,-8.7
4n16,5281807_config_A_CHD_out1.pdbqt,-7.8
4n16,11629084_config_A_CHD_out1.pdbqt,-10
4n16,164676_config_A_CHD_out1.pdbqt,-8.2
4n79,91458_config_B_ASG_out1.pdbqt,-2.8
4n79,160254_config_B_ASG_out1.pdbqt,-3.5
4n79,11600642_config_B_ASG_out1.pdbqt,-2.6
4n79,5742590_config_B_ASG_out1.pdbqt,-1.7
4n79,5281807_config_B_ASG_out1.pdbqt,-2.9
4n79,11629084_config_B_ASG_out1.pdbqt,-2.5
4n79,164676_config_B_ASG_out1.pdbqt,-3.6
4n8w,91458_config_B_BDP_out1.pdbqt,-0.8
4n8w,160254_config_B_BDP_out1.pdbqt,-1.2
4n8w,11600642_config_B_BDP_out1.pdbqt,-1.1
4n8w,5742590_config_B_BDP_out1.pdbqt,-0.7
4n8w,5281807_config_B_BDP_out1.pdbqt,-0.7
4n8w,11629084_config_B_BDP_out1.pdbqt,-0.7
4n8w,164676_config_B_BDP_out1.pdbqt,-1.4
4x6h,91458_config_A_3XT_out1.pdbqt,-7.2
4x6h,160254_config_A_3XT_out1.pdbqt,-7.2
4x6h,11600642_config_A_3XT_out1.pdbqt,-5.7
4x6h,5742590_config_A_3XT_out1.pdbqt,-6.4
4x6h,5281807_config_A_3XT_out1.pdbqt,-7.5
4x6h,11629084_config_A_I37_out1.pdbqt,-7.1
4x6h,164676_config_A_3XT_out1.pdbqt,-7.4
4x6i,91458_config_A_3Y1_out1.pdbqt,-6.4
4x6i,160254_config_A_3Y1_out1.pdbqt,-6.9
4x6i,11600642_config_A_3Y1_out1.pdbqt,-4.9
4x6i,5742590_config_A_3Y1_out1.pdbqt,-5.9
4x6i,5281807_config_A_3Y1_out1.pdbqt,-7.1
4x6i,11629084_config_A_3Y1_out1.pdbqt,-7
4x6i,164676_config_A_3Y1_out1.pdbqt,-7.2
4x6j,91458_config_A_3Y2_out1.pdbqt,-6.2
4x6j,160254_config_A_3Y2_out1.pdbqt,-6.4
4x6j,11600642_config_A_3Y2_out1.pdbqt,-5
4x6j,5742590_config_A_3Y2_out1.pdbqt,-5.8
4x6j,5281807_config_A_3Y2_out1.pdbqt,-6.7
4x6j,11629084_config_A_3Y2_out1.pdbqt,-7.2
4x6j,164676_config_A_3Y2_out1.pdbqt,-6.7
5bnq,91458_config_A_PO4_out1.pdbqt,-0.9
5bnq,11600642_config_R_PO4_out1.pdbqt,-4.3
5hcl,91458_config_A_EDO_out1.pdbqt,4.5
5hcl,160254_config_A_5Y9_out1.pdbqt,-0.7
5hcl,11600642_config_A_5Y9_out1.pdbqt,-5.4
5hcl,11629084_config_A_5Y9_out1.pdbqt,47.3
5hcl,164676_config_A_5Y9_out1.pdbqt,-1.5
5i4h,91458_config_A_GOL_out1.pdbqt,-3
5i4h,160254_config_A_GOL_out1.pdbqt,-3.8
5i4h,11600642_config_B_GOL_out1.pdbqt,-4.7
5i4h,11629084_config_A_GOL_out1.pdbqt,25.2
5i4h,164676_config_A_GOL_out1.pdbqt,-4.9
5j94,91458_config_A_1XF_out1.pdbqt,-5.3
5j94,160254_config_A_1XF_out1.pdbqt,-5.4
5j94,11600642_config_A_1XF_out1.pdbqt,-4.5
5j94,5742590_config_A_1XF_out1.pdbqt,-5.1
5j94,5281807_config_A_1XF_out1.pdbqt,-5.1
5j94,11629084_config_A_1XF_out1.pdbqt,-4.4
5j94,164676_config_A_1XF_out1.pdbqt,-5.6
5ja7,91458_config_B_6HM_out1.pdbqt,-5.3
5ja7,160254_config_B_6HM_out1.pdbqt,-6.5
5ja7,11600642_config_B_6HM_out1.pdbqt,-5
5ja7,5742590_config_A_6HM_out1.pdbqt,-5
5ja7,5281807_config_B_6HM_out1.pdbqt,-5.8
5ja7,11629084_config_B_6HM_out1.pdbqt,-5.6
5ja7,164676_config_B_6HM_out1.pdbqt,-6.7
5jh3,91458_config_A_SO4_out1.pdbqt,5.7
5jh3,11600642_config_A_SO4_out1.pdbqt,-3.6
5n6o,91458_config_B_GDP_out1.pdbqt,-6.3
5n6o,160254_config_B_GDP_out1.pdbqt,-7.3
5n6o,11600642_config_A_GDP_out1.pdbqt,-6.1
5n6o,5742590_config_B_GDP_out1.pdbqt,-7
5n6o,5281807_config_A_GDP_out1.pdbqt,-8.1
5n6o,11629084_config_A_GDP_out1.pdbqt,-7.4
5n6o,164676_config_B_GDP_out1.pdbqt,-7.6
5tdi,91458_config_A_7AS_out1.pdbqt,-5.8
5tdi,160254_config_A_7AS_out1.pdbqt,-6.7
5tdi,11600642_config_A_7AS_out1.pdbqt,-5.2
5tdi,5742590_config_A_7AS_out1.pdbqt,-7.2
5tdi,5281807_config_A_7AS_out1.pdbqt,-7.2
5tdi,11629084_config_A_7AS_out1.pdbqt,-7.5
5tdi,164676_config_A_7AS_out1.pdbqt,-7.1
5vo4,91458_config_A_9FG_out1.pdbqt,-6.4
5vo4,160254_config_A_9FG_out1.pdbqt,-6.7
5vo4,11600642_config_A_9FG_out1.pdbqt,-6.7
5vo4,5742590_config_A_9FG_out1.pdbqt,26.8
5vo4,5281807_config_A_9FG_out1.pdbqt,6.3
5vo4,11629084_config_A_9FG_out1.pdbqt,20
5vo4,164676_config_A_9FG_out1.pdbqt,-7.6
5xzf,91458_config_A_8J0_out1.pdbqt,-7.3
5xzf,160254_config_A_8J0_out1.pdbqt,-10.7
5xzf,11600642_config_A_8J0_out1.pdbqt,-6.7
5xzf,5742590_config_A_8J0_out1.pdbqt,-10.3
5xzf,5281807_config_A_8J0_out1.pdbqt,-9.8
5xzf,11629084_config_A_8J0_out1.pdbqt,-9.1
5xzf,164676_config_A_8J0_out1.pdbqt,-10.3
5xzh,91458_config_A_8J3_out1.pdbqt,-7.5
5xzh,160254_config_A_8J3_out1.pdbqt,-10.5
5xzh,11600642_config_A_8J3_out1.pdbqt,-6.8
5xzh,5742590_config_A_8J3_out1.pdbqt,-10.2
5xzh,5281807_config_A_8J3_out1.pdbqt,-9.8
5xzh,11629084_config_A_8J3_out1.pdbqt,-9.4
5xzh,164676_config_A_8J3_out1.pdbqt,-10.3
6g31,91458_config_A_ZOL_out1.pdbqt,-6.9
6g31,160254_config_F_ZOL_out1.pdbqt,-8
6g31,11600642_config_A_ZOL_out1.pdbqt,-5.6
6g31,5742590_config_E_ZOL_out1.pdbqt,-7.5
6g31,5281807_config_J_ZOL_out1.pdbqt,-8.4
